"","item_name","category","sub_category","Channel","central","east","north","south","west","total_sales"
"335","Ba33541ts","Bakery","Biscuits","Online",0,0,0,779,1809,2588
"336","Ba69416es","Bakery","Cakes","Instore",626,0,0,0,0,626
"337","Eg59131sh","Eggs, Meat & Fish","Fish","Instore",0,0,0,1139,0,1139
"338","Eg53696on","Eggs, Meat & Fish","Mutton","Online",1990,0,0,0,0,1990
"339","Fo76360ce","Food Grains","Rice","Online",0,0,0,0,2144,2144
"340","Fr55951ts","Fruits & Veggies","Fresh Fruits","Online",0,4703,0,0,0,4703
"341","Fr22528es","Fruits & Veggies","Organic Vegetables","Online",0,0,0,0,2402,2402
"342","Oi80437as","Oil & Masala","Masalas","Instore",0,0,0,0,1132,1132
"343","Be89657ks","Beverages","Health Drinks","Instore",0,0,0,1512,0,1512
"344","Eg85172gs","Eggs, Meat & Fish","Eggs","Online",2209,0,0,0,0,2209
"345","Eg79074sh","Eggs, Meat & Fish","Fish","Online",1464,0,0,0,0,1464
"346","Fo25350ur","Food Grains","Atta & Flour","Online",1059,0,0,0,0,1059
"347","Fr48966ts","Fruits & Veggies","Fresh Fruits","Online",1808,0,0,0,0,1808
"348","Fr80285es","Fruits & Veggies","Fresh Vegetables","Online",2172,0,0,0,0,2172
"349","Fr64492ts","Fruits & Veggies","Organic Fruits","Online",0,0,0,0,1620,1620
"350","Oi70174ee","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,1486,0,1486
"351","Sn27509es","Snacks","Cookies","Instore",985,0,0,0,1657,2642
"352","Sn24706es","Snacks","Noodles","Online",0,1557,0,0,0,1557
"353","Ba1230es","Bakery","Cakes","Instore",0,0,0,0,2484,2484
"354","Be36695ks","Beverages","Health Drinks","Instore",609,0,0,0,0,609
"355","Be37082ks","Beverages","Soft Drinks","Online",0,0,0,0,839,839
"356","Eg85490en","Eggs, Meat & Fish","Chicken","Online",710,0,0,0,0,710
"357","Eg36396sh","Eggs, Meat & Fish","Fish","Instore",0,0,0,2388,0,2388
"358","Eg68162on","Eggs, Meat & Fish","Mutton","Online",1418,0,0,0,0,1418
"359","Fr35195ts","Fruits & Veggies","Organic Fruits","Instore",0,0,0,1315,0,1315
"360","Fr27801es","Fruits & Veggies","Organic Vegetables","Online",0,1410,0,0,0,1410
"361","Be2640ks","Beverages","Soft Drinks","Online",1119,0,0,0,0,1119
"362","Eg23920gs","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,1175,1175
"363","Fo10100ce","Food Grains","Rice","Online",0,0,0,1406,0,1406
"364","Fr31824es","Fruits & Veggies","Fresh Vegetables","Online",2463,0,0,0,1208,3671
"365","Fr80220es","Fruits & Veggies","Organic Vegetables","Online",0,0,0,0,1258,1258
"366","Oi11186ee","Oil & Masala","Edible Oil & Ghee","Online",1440,1299,0,0,0,2739
"367","Oi388es","Oil & Masala","Spices","Online",0,0,0,0,2584,2584
"368","Sn47003es","Snacks","Chocolates","Online",0,2348,0,0,0,2348
"369","Sn52871es","Snacks","Cookies","Instore",2143,0,0,0,534,2677
"370","Ba84280ns","Bakery","Breads & Buns","Online",0,1204,0,0,1575,2779
"371","Be3579ks","Beverages","Health Drinks","Online",0,0,0,0,530,530
"372","Eg80008sh","Eggs, Meat & Fish","Fish","Online",0,0,0,1680,0,1680
"373","Fo76326ur","Food Grains","Atta & Flour","Online",0,1919,0,0,0,1919
"374","Sn95426es","Snacks","Cookies","Online",2428,0,0,0,0,2428
"375","Sn82546es","Snacks","Noodles","Instore",0,1736,0,1071,0,2807
"376","Ba95699ns","Bakery","Breads & Buns","Online",0,1485,0,565,0,2050
"377","Be57593ks","Beverages","Soft Drinks","Online",2659,0,0,0,0,2659
"378","Fo18163es","Food Grains","Dals & Pulses","Online",693,0,0,0,0,693
"379","Fo83168ce","Food Grains","Rice","Instore",0,0,0,2354,0,2354
"380","Oi41838ee","Oil & Masala","Edible Oil & Ghee","Instore",2178,0,0,0,0,2178
"381","Oi41452as","Oil & Masala","Masalas","Instore",2008,0,0,0,0,2008
"382","Sn96430es","Snacks","Cookies","Online",0,0,0,0,1111,1111
"383","Sn51931es","Snacks","Noodles","Online",0,917,0,0,0,917
"384","Ba36860es","Bakery","Cakes","Online",1771,0,0,0,0,1771
"385","Be13623ks","Beverages","Health Drinks","Instore",0,0,0,0,1465,1465
"386","Be92324ks","Beverages","Soft Drinks","Instore",0,0,0,0,1754,1754
"387","Eg61555sh","Eggs, Meat & Fish","Fish","Online",0,0,0,0,616,616
"388","Eg73721on","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,1304,1304
"389","Fo17113ur","Food Grains","Atta & Flour","Online",0,0,0,0,1176,1176
"390","Fo2117es","Food Grains","Dals & Pulses","Online",2396,2493,0,0,0,4889
"391","Fo78894es","Food Grains","Organic Staples","Online",0,1568,0,0,0,1568
"392","Fr34370es","Fruits & Veggies","Fresh Vegetables","Instore",0,547,0,0,0,547
"393","Oi98276ee","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,0,1240,1240
"394","Oi68837as","Oil & Masala","Masalas","Online",0,0,0,1904,2114,4018
"395","Oi3018es","Oil & Masala","Spices","Instore",2706,0,0,0,0,2706
"396","Sn43423es","Snacks","Chocolates","Instore",0,3020,0,0,0,3020
"397","Sn84610es","Snacks","Noodles","Online",0,1655,0,0,0,1655
"398","Ba42706es","Bakery","Cakes","Online",0,0,0,3630,0,3630
"399","Eg69746en","Eggs, Meat & Fish","Chicken","Instore",1829,0,0,517,0,2346
"400","Eg27343sh","Eggs, Meat & Fish","Fish","Instore",2163,0,0,865,0,3028
"401","Fo7707es","Food Grains","Dals & Pulses","Online",0,2041,0,0,0,2041
"402","Fo56245es","Food Grains","Organic Staples","Instore",0,0,0,634,0,634
"403","Fr8725es","Fruits & Veggies","Fresh Vegetables","Online",1837,0,0,0,0,1837
"404","Fr6535ts","Fruits & Veggies","Organic Fruits","Online",0,0,0,0,949,949
"405","Sn59645es","Snacks","Chocolates","Instore",0,1540,0,0,0,1540
"406","Sn91161es","Snacks","Cookies","Instore",0,1206,0,0,1558,2764
"407","Sn13309es","Snacks","Noodles","Instore",1587,649,0,0,0,2236
"408","Ba20654ts","Bakery","Biscuits","Instore",1724,733,0,1513,0,3970
"409","Ba69550ns","Bakery","Breads & Buns","Instore",0,1513,0,0,0,1513
"410","Be93875ks","Beverages","Health Drinks","Online",0,2047,0,0,0,2047
"411","Eg6136en","Eggs, Meat & Fish","Chicken","Online",0,0,0,0,1337,1337
"412","Eg212gs","Eggs, Meat & Fish","Eggs","Instore",0,0,0,0,1191,1191
"413","Eg21635sh","Eggs, Meat & Fish","Fish","Online",0,0,0,0,1072,1072
"414","Eg26663on","Eggs, Meat & Fish","Mutton","Online",0,639,0,0,0,639
"415","Fo65514es","Food Grains","Dals & Pulses","Online",1676,2172,0,0,0,3848
"416","Fr68374es","Fruits & Veggies","Fresh Vegetables","Instore",0,0,0,708,0,708
"417","Fr88823es","Fruits & Veggies","Organic Vegetables","Online",0,1257,0,0,0,1257
"418","Oi22072ee","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,1568,2336,3904
"419","Oi60531as","Oil & Masala","Masalas","Instore",0,0,0,0,1504,1504
"420","Oi68640es","Oil & Masala","Spices","Online",0,0,0,0,918,918
"421","Sn43641es","Snacks","Chocolates","Instore",592,0,0,0,0,592
"422","Sn53907es","Snacks","Cookies","Online",1816,0,0,0,0,1816
"423","Ba22176ts","Bakery","Biscuits","Online",0,0,0,0,2489,2489
"424","Ba41982es","Bakery","Cakes","Online",0,0,0,0,1791,1791
"425","Eg46843on","Eggs, Meat & Fish","Mutton","Instore",0,0,0,3197,1757,4954
"426","Fr48108ts","Fruits & Veggies","Fresh Fruits","Instore",0,1915,0,0,0,1915
"427","Oi87781as","Oil & Masala","Masalas","Online",0,0,0,0,2064,2064
"428","Sn64242es","Snacks","Cookies","Online",0,2073,0,0,842,2915
"429","Sn52888es","Snacks","Noodles","Online",1076,506,0,0,0,1582
"430","Be12367ks","Beverages","Health Drinks","Instore",0,0,0,1240,0,1240
"431","Be35725ks","Beverages","Soft Drinks","Online",0,2902,0,0,0,2902
"432","Eg83123gs","Eggs, Meat & Fish","Eggs","Instore",0,2196,0,0,0,2196
"433","Fo30593es","Food Grains","Organic Staples","Online",0,1107,0,0,0,1107
"434","Fr43055ts","Fruits & Veggies","Fresh Fruits","Online",0,1093,0,1438,0,2531
"435","Fr71442es","Fruits & Veggies","Fresh Vegetables","Instore",2134,0,0,0,0,2134
"436","Fr56801ts","Fruits & Veggies","Organic Fruits","Instore",0,0,0,773,0,773
"437","Oi13653ee","Oil & Masala","Edible Oil & Ghee","Instore",1878,0,0,1328,0,3206
"438","Oi63246as","Oil & Masala","Masalas","Instore",0,0,0,0,1532,1532
"439","Ba78620ns","Bakery","Breads & Buns","Online",0,0,0,813,0,813
"440","Be50130ks","Beverages","Soft Drinks","Online",0,0,0,1393,0,1393
"441","Eg2994en","Eggs, Meat & Fish","Chicken","Online",831,0,0,0,0,831
"442","Fo38095es","Food Grains","Organic Staples","Instore",1193,0,0,0,0,1193
"443","Fr79937es","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,824,0,824
"444","Fr50160es","Fruits & Veggies","Organic Vegetables","Online",565,0,0,0,0,565
"445","Oi82303es","Oil & Masala","Spices","Instore",0,1375,0,0,0,1375
"446","Fo52623es","Food Grains","Dals & Pulses","Instore",0,0,0,0,2098,2098
"447","Fr2510es","Fruits & Veggies","Fresh Vegetables","Online",0,1300,0,0,0,1300
"448","Fr76768ts","Fruits & Veggies","Organic Fruits","Online",0,0,0,0,1043,1043
"449","Oi92624as","Oil & Masala","Masalas","Instore",1797,0,0,0,0,1797
"450","Oi23863es","Oil & Masala","Spices","Instore",883,0,0,0,0,883
"451","Sn24079es","Snacks","Noodles","Instore",0,1897,0,0,0,1897
"452","Ba54778ts","Bakery","Biscuits","Instore",0,0,0,0,1567,1567
"453","Be12080ks","Beverages","Health Drinks","Online",0,0,0,829,1237,2066
"454","Be83617ks","Beverages","Soft Drinks","Instore",1533,0,0,0,0,1533
"455","Eg33263en","Eggs, Meat & Fish","Chicken","Online",0,2340,0,1655,0,3995
"456","Eg60223on","Eggs, Meat & Fish","Mutton","Online",1224,0,0,0,0,1224
"457","Fr29109ts","Fruits & Veggies","Fresh Fruits","Online",0,0,0,2271,0,2271
"458","Fr18480es","Fruits & Veggies","Organic Vegetables","Instore",0,0,0,642,0,642
"459","Oi79603es","Oil & Masala","Spices","Instore",1354,0,0,0,0,1354
"460","Sn90435es","Snacks","Chocolates","Instore",0,1902,0,0,0,1902
"461","Eg51563sh","Eggs, Meat & Fish","Fish","Online",0,0,0,1882,0,1882
"462","Eg16576on","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,2439,2439
"463","Fo76381es","Food Grains","Dals & Pulses","Instore",0,583,0,0,0,583
"464","Fo21973es","Food Grains","Organic Staples","Online",0,2261,0,0,0,2261
"465","Fr51713ts","Fruits & Veggies","Fresh Fruits","Instore",0,1048,0,0,0,1048
"466","Fr50803es","Fruits & Veggies","Fresh Vegetables","Online",1125,0,0,0,0,1125
"467","Fr74745es","Fruits & Veggies","Organic Vegetables","Instore",0,0,0,1562,0,1562
"468","Sn27316es","Snacks","Chocolates","Online",0,0,0,0,506,506
"469","Ba3457ns","Bakery","Breads & Buns","Online",0,1597,0,0,0,1597
"470","Ba43714es","Bakery","Cakes","Online",2269,0,0,0,0,2269
"471","Be41072ks","Beverages","Health Drinks","Online",0,861,0,1061,739,2661
"472","Eg34526en","Eggs, Meat & Fish","Chicken","Instore",0,1020,0,2038,0,3058
"473","Eg65074gs","Eggs, Meat & Fish","Eggs","Instore",2032,2238,0,0,0,4270
"474","Eg76013sh","Eggs, Meat & Fish","Fish","Instore",0,0,0,0,2072,2072
"475","Fr66828ts","Fruits & Veggies","Organic Fruits","Online",0,0,0,0,1621,1621
"476","Oi97543ee","Oil & Masala","Edible Oil & Ghee","Online",0,1134,0,0,0,1134
"477","Fo47958es","Food Grains","Organic Staples","Online",0,0,0,0,1019,1019
"478","Fr49089ts","Fruits & Veggies","Organic Fruits","Instore",0,876,0,0,0,876
"479","Sn89764es","Snacks","Chocolates","Instore",780,0,0,0,1169,1949
"480","Sn68819es","Snacks","Cookies","Instore",0,0,0,0,731,731
"481","Ba52045ts","Bakery","Biscuits","Instore",0,2172,0,1926,0,4098
"482","Ba44991es","Bakery","Cakes","Online",0,2496,0,0,0,2496
"483","Be9300ks","Beverages","Soft Drinks","Instore",0,870,0,0,0,870
"484","Eg90334sh","Eggs, Meat & Fish","Fish","Online",0,0,0,0,852,852
"485","Fo67812ce","Food Grains","Rice","Online",1412,0,0,0,0,1412
"486","Fr76864ts","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,2123,2123
"487","Oi90696ee","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,2301,0,2301
"488","Oi79983as","Oil & Masala","Masalas","Online",0,0,0,1472,0,1472
"489","Sn24561es","Snacks","Chocolates","Online",567,0,0,0,0,567
"490","Sn2997es","Snacks","Cookies","Online",0,0,0,1846,0,1846
"491","Ba57687ns","Bakery","Breads & Buns","Instore",0,0,0,0,1259,1259
"492","Be24195ks","Beverages","Health Drinks","Instore",0,1954,0,0,0,1954
"493","Eg53919on","Eggs, Meat & Fish","Mutton","Instore",0,0,0,0,1694,1694
"494","Fo32080ur","Food Grains","Atta & Flour","Online",0,0,0,0,687,687
"495","Fo88260es","Food Grains","Dals & Pulses","Instore",2156,0,0,0,0,2156
"496","Fr36711ts","Fruits & Veggies","Fresh Fruits","Online",0,1333,0,0,0,1333
"497","Fr91919ts","Fruits & Veggies","Organic Fruits","Online",0,1707,0,0,0,1707
"498","Oi96529ee","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,0,1335,1335
"499","Oi5378as","Oil & Masala","Masalas","Instore",1402,0,0,0,0,1402
"500","Sn74661es","Snacks","Noodles","Instore",0,531,0,0,0,531
"501","Ba13025ts","Bakery","Biscuits","Online",1280,0,0,0,2429,3709
"502","Ba62218ns","Bakery","Breads & Buns","Instore",0,0,0,2395,0,2395
"503","Ba72827es","Bakery","Cakes","Online",0,1558,0,0,0,1558
"504","Be7559ks","Beverages","Soft Drinks","Online",584,0,0,639,0,1223
"505","Eg87593gs","Eggs, Meat & Fish","Eggs","Instore",2385,0,0,0,2397,4782
"506","Fo30898es","Food Grains","Dals & Pulses","Instore",0,0,0,2478,0,2478
"507","Fo12686es","Food Grains","Organic Staples","Instore",0,0,0,1082,0,1082
"508","Fo98643ce","Food Grains","Rice","Instore",0,0,0,0,3110,3110
"509","Fr37822es","Fruits & Veggies","Organic Vegetables","Instore",870,0,0,1784,0,2654
"510","Oi5909ee","Oil & Masala","Edible Oil & Ghee","Online",0,0,0,0,546,546
"511","Ba23479es","Bakery","Cakes","Instore",1410,0,0,0,0,1410
"512","Eg12585on","Eggs, Meat & Fish","Mutton","Instore",0,2205,0,0,1590,3795
"513","Fo59199es","Food Grains","Dals & Pulses","Online",2409,0,0,0,0,2409
"514","Fo54832ce","Food Grains","Rice","Online",977,0,0,0,0,977
"515","Fr18244ts","Fruits & Veggies","Fresh Fruits","Online",1621,0,0,0,0,1621
"516","Fr54393es","Fruits & Veggies","Organic Vegetables","Instore",1221,0,0,1402,0,2623
"517","Oi22594as","Oil & Masala","Masalas","Online",0,828,0,0,0,828
"518","Oi33594es","Oil & Masala","Spices","Instore",0,0,0,0,2055,2055
"519","Sn45667es","Snacks","Cookies","Instore",0,1628,0,0,746,2374
"520","Ba80959es","Bakery","Cakes","Instore",1467,0,0,0,3437,4904
"521","Be54624ks","Beverages","Health Drinks","Online",0,0,0,0,2028,2028
"522","Be42802ks","Beverages","Soft Drinks","Online",1527,0,0,0,0,1527
"523","Eg99174gs","Eggs, Meat & Fish","Eggs","Instore",2117,0,0,0,0,2117
"524","Fo10313es","Food Grains","Organic Staples","Online",1743,0,0,0,1758,3501
"525","Oi65006ee","Oil & Masala","Edible Oil & Ghee","Online",1912,0,0,0,0,1912
"526","Oi52039es","Oil & Masala","Spices","Online",0,0,0,0,888,888
"527","Sn42626es","Snacks","Cookies","Online",2118,0,0,0,0,2118
"528","Ba27160ns","Bakery","Breads & Buns","Online",1866,2114,0,0,0,3980
"529","Be95669ks","Beverages","Soft Drinks","Instore",0,0,0,1875,0,1875
"530","Eg58137on","Eggs, Meat & Fish","Mutton","Online",0,0,0,0,2425,2425
"531","Fo43063es","Food Grains","Dals & Pulses","Instore",0,0,0,0,1014,1014
"532","Fo14076ce","Food Grains","Rice","Instore",1209,0,0,0,0,1209
"533","Oi16150as","Oil & Masala","Masalas","Online",2081,0,0,0,1274,3355
"534","Ba9210ns","Bakery","Breads & Buns","Instore",829,0,0,0,0,829
"535","Be76733ks","Beverages","Soft Drinks","Instore",0,2058,0,0,0,2058
"536","Eg35251gs","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,3206,3206
"537","Eg31356on","Eggs, Meat & Fish","Mutton","Online",0,691,0,1179,0,1870
"538","Oi11986ee","Oil & Masala","Edible Oil & Ghee","Instore",0,0,0,1473,0,1473
"539","Oi84465as","Oil & Masala","Masalas","Instore",0,1465,0,0,0,1465
"540","Sn68560es","Snacks","Chocolates","Online",1377,0,0,1082,0,2459
"541","Be4586ks","Beverages","Health Drinks","Instore",0,0,0,0,2342,2342
"542","Be70213ks","Beverages","Soft Drinks","Online",0,2350,0,0,783,3133
"543","Eg76129gs","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,4617,4617
"544","Eg18853sh","Eggs, Meat & Fish","Fish","Online",0,1204,0,0,775,1979
"545","Fo845es","Food Grains","Dals & Pulses","Online",0,0,0,932,0,932
"546","Oi34775as","Oil & Masala","Masalas","Instore",0,0,0,2213,0,2213
"547","Oi75815es","Oil & Masala","Spices","Instore",1900,0,0,0,0,1900
"548","Sn15649es","Snacks","Cookies","Instore",0,0,0,1798,0,1798
"549","Ba90918ts","Bakery","Biscuits","Instore",0,2041,0,0,0,2041
"550","Ba13374ns","Bakery","Breads & Buns","Instore",0,1748,0,0,0,1748
"551","Ba55464es","Bakery","Cakes","Instore",0,0,0,1261,539,1800
"552","Be25515ks","Beverages","Soft Drinks","Instore",0,0,0,0,557,557
"553","Eg79101gs","Eggs, Meat & Fish","Eggs","Instore",0,0,0,0,867,867
"554","Fo28233ur","Food Grains","Atta & Flour","Online",0,0,0,0,1141,1141
"555","Fo86550es","Food Grains","Dals & Pulses","Online",0,1967,0,0,0,1967
"556","Fo35648es","Food Grains","Organic Staples","Online",0,0,0,833,0,833
"557","Sn1202es","Snacks","Chocolates","Instore",0,0,0,525,0,525
"558","Sn44310es","Snacks","Cookies","Online",2369,1639,0,0,0,4008
"559","Ba39602ts","Bakery","Biscuits","Online",0,0,0,654,0,654
"560","Be81037ks","Beverages","Health Drinks","Instore",0,0,0,0,697,697
"561","Be46222ks","Beverages","Soft Drinks","Online",0,0,0,0,1403,1403
"562","Eg5722gs","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,2060,2060
"563","Fr17535ts","Fruits & Veggies","Fresh Fruits","Instore",0,0,0,1367,0,1367
"564","Fr54514ts","Fruits & Veggies","Organic Fruits","Instore",0,0,0,0,839,839
"565","Oi14937ee","Oil & Masala","Edible Oil & Ghee","Online",0,2459,0,0,1851,4310
"566","Oi34247as","Oil & Masala","Masalas","Instore",1801,0,0,0,0,1801
"567","Oi45406es","Oil & Masala","Spices","Online",2333,0,0,0,0,2333
"568","Sn3175es","Snacks","Cookies","Online",0,1854,0,0,0,1854
"569","Ba75331ts","Bakery","Biscuits","Instore",0,0,0,0,2484,2484
"570","Be49678ks","Beverages","Health Drinks","Instore",651,0,0,0,1089,1740
"571","Eg39247en","Eggs, Meat & Fish","Chicken","Instore",0,0,0,2099,0,2099
"572","Eg71428sh","Eggs, Meat & Fish","Fish","Instore",0,1360,0,0,0,1360
"573","Fo4982ur","Food Grains","Atta & Flour","Instore",0,0,0,2443,0,2443
"574","Fo84986es","Food Grains","Dals & Pulses","Online",0,0,0,0,1436,1436
"575","Fo72386es","Food Grains","Organic Staples","Instore",0,792,0,0,0,792
"576","Fr55030ts","Fruits & Veggies","Fresh Fruits","Online",1492,0,0,0,0,1492
"577","Fr3002es","Fruits & Veggies","Organic Vegetables","Online",0,929,0,0,1273,2202
"578","Oi97887as","Oil & Masala","Masalas","Online",0,1491,0,0,0,1491
"579","Oi54477es","Oil & Masala","Spices","Online",0,0,0,798,0,798
"580","Sn38827es","Snacks","Cookies","Online",0,0,0,0,874,874
"581","Sn63769es","Snacks","Noodles","Online",0,2420,0,0,0,2420
"582","Ba22624es","Bakery","Cakes","Online",0,1175,0,0,1312,2487
"583","Be15196ks","Beverages","Health Drinks","Instore",0,0,0,2237,540,2777
"584","Be86451ks","Beverages","Soft Drinks","Instore",1409,0,0,0,808,2217
"585","Eg64423gs","Eggs, Meat & Fish","Eggs","Instore",1712,0,0,2367,0,4079
"586","Eg9067sh","Eggs, Meat & Fish","Fish","Online",2479,0,0,0,0,2479
"587","Eg42481on","Eggs, Meat & Fish","Mutton","Online",0,2089,0,0,0,2089
"588","Fo58939ce","Food Grains","Rice","Instore",0,2428,0,0,0,2428
"589","Oi17641as","Oil & Masala","Masalas","Instore",0,0,0,0,1555,1555
"590","Oi97006es","Oil & Masala","Spices","Online",2451,0,0,0,0,2451
"591","Sn98191es","Snacks","Chocolates","Online",0,2021,0,0,2022,4043
"592","Sn93752es","Snacks","Cookies","Online",0,0,0,0,1628,1628
"593","Ba27414ts","Bakery","Biscuits","Instore",0,729,0,0,1467,2196
"594","Ba99133ns","Bakery","Breads & Buns","Instore",894,0,0,0,0,894
"595","Be76239ks","Beverages","Health Drinks","Instore",0,0,0,0,1615,1615
"596","Be77785ks","Beverages","Soft Drinks","Instore",0,0,0,2061,1531,3592
"597","Eg10457gs","Eggs, Meat & Fish","Eggs","Online",0,0,0,0,1940,1940
"598","Fo51405ur","Food Grains","Atta & Flour","Online",0,2011,0,0,783,2794
"599","Fo61652es","Food Grains","Dals & Pulses","Online",0,737,0,0,0,737
"600","Fo98379ce","Food Grains","Rice","Online",0,0,0,1497,0,1497
"601","Fr66861ts","Fruits & Veggies","Fresh Fruits","Online",0,1552,0,0,0,1552
"602","Fr49582es","Fruits & Veggies","Organic Vegetables","Online",0,731,0,773,0,1504
"603","Be24248ks","Beverages","Soft Drinks","Online",797,0,0,0,0,797
"604","Eg30870sh","Eggs, Meat & Fish","Fish","Online",864,0,0,0,0,864
"605","Fr63337ts","Fruits & Veggies","Fresh Fruits","Instore",0,2370,0,0,0,2370
"606","Fr24350es","Fruits & Veggies","Fresh Vegetables","Online",0,0,0,0,1516,1516
"607","Oi42543es","Oil & Masala","Spices","Online",0,1869,0,0,0,1869
"608","Sn15307es","Snacks","Chocolates","Instore",0,0,0,0,1406,1406
"609","Sn54369es","Snacks","Noodles","Instore",622,0,0,1998,0,2620
"610","Ba18530es","Bakery","Cakes","Instore",1251,0,0,0,0,1251
"611","Be98627ks","Beverages","Health Drinks","Online",0,583,0,0,0,583
"612","Be90130ks","Beverages","Soft Drinks","Online",694,0,0,0,0,694
